$ LEGW 2011 2017-11-13 by 1_CWMS_weather_station_read_plot_v3.py<6 hours of missing data was deleted >=6 hours missing data filled with LWS_2011_2015_met.csv,,,,,,
CWMS paths:, LEGW.Temp-Air.Inst.0.0.USBR-RAW, LEGW.Temp-DewPoint.Inst.0.0.USBR-RAW, LEGW.Speed-Wind.Inst.0.0.USBR-RAW, LEGW.Dir-Wind.Inst.0.0.USBR-RAW, LWS.%-CloudCover.Inst.1Hour.0.METAR-COMPUTED-REV,LMNA.Pres-Air.Inst.1Hour.0.GOES-REV; fill with linTrend of LMNW
1464.458330,-2.76,-5.84,0.48,6.26,10,756.274
1464.500000,-1.38,-5.85,1.3,5.39,0,755.48
1464.541670,0.06,-6.11,0.77,4.47,0,754.984
1464.583330,-0.72,-6.47,1.37,4.45,0,754.984
1464.625000,-0.11,-6.38,0.15,5.02,10,754.687
1464.666670,-0.76,-5.91,1.52,4.85,7.5,754.489
1464.708330,-1.1,-5.61,2.38,5.17,7.5,754.489
1464.750000,-0.99,-5.06,2.04,5.2,7.5,754.29
1464.791670,-0.99,-5.33,2.5,5.22,10,754.687
1464.833330,-1.06,-4.63,2.66,5.36,10,754.687
1464.875000,-1.09,-4.11,1.21,5.89,10,754.588
1464.916670,-1.36,-4.22,1.01,5.65,10,754.687
1464.958330,-1.6,-4.65,1.28,5.15,10,754.687
1465.000000,-1.47,-5.01,2.38,5.59,10,754.984
1465.041670,-1.47,-4.83,1.6,5.78,10,755.084
1465.083330,-1.26,-4.57,1.26,5.46,10,755.084
1465.125000,-1.67,-3.97,1.05,4.05,10,755.679
1465.166670,-2.48,-2.48,0.76,2.48,10,755.778
1465.208330,-2.62,-2.59,0.69,4.33,10,755.778
1465.250000,-2.55,-2.52,0.05,6.22,10,755.976
1465.291670,-2.31,-2.36,1.19,6.21,10,756.174
1465.333330,-2.14,-2.16,0.41,4.48,10,756.174
1465.375000,-1.94,-1.87,0.33,5.16,10,756.67
1465.416670,-1.67,-1.67,1.91,5.97,10,757.166
1465.458330,-1.3,-1.33,1.56,5.7,10,757.166
1465.500000,-1.02,-1.2,1.44,5.67,10,756.274
1465.541670,-0.82,-1.21,0.78,5.5,10,755.778
1465.583330,-0.62,-0.72,1.86,5.29,10,755.778
1465.625000,-0.52,-0.61,1.09,5.24,10,755.183
1465.666670,-0.73,-0.67,1.19,4.86,10,754.588
1465.708330,-0.83,-0.8,0.82,3.65,10,754.588
1465.750000,-0.9,-0.85,0,3.58,10,753.199
1465.791670,-0.66,-0.67,0,0,10,752.406
1465.833330,-0.59,-0.61,0,0,10,752.406
1465.875000,-0.56,-0.51,0,0,10,750.224
1465.916670,0.15,-0.04,0,0,10,749.332
1465.958330,2.04,1.41,3.58,3.16,10,749.332
1466.000000,3.52,2.07,4.39,3.12,10,748.34
1466.041670,4.85,2.4,3.67,3.52,10,748.241
1466.083330,7.11,3.69,4.12,3.74,10,748.241
1466.125000,7.27,3.67,2.69,3.31,10,748.439
1466.166670,7.5,3.86,3.04,3.36,10,748.737
1466.208330,10.23,4.5,6.12,3.93,10,748.737
1466.250000,10.6,4.35,5.11,3.91,10,749.629
1466.291670,10.96,4.58,4.53,3.87,10,750.026
1466.333330,11.83,5.21,6.82,4.07,10,750.026
1466.375000,12.33,5.62,7.49,3.99,10,751.117
1466.416670,12.5,5.96,8.87,4.16,10,751.712
1466.458330,12.83,6.25,7.39,4.09,10,751.712
1466.500000,13.03,6.3,5.44,4.07,10,751.91
1466.541670,12.9,7.09,5.78,4.11,10,752.208
1466.583330,12.05,6.88,3.8,3.55,10,752.208
1466.625000,12.93,7.2,4.66,3.99,10,753.1
1466.666670,12.96,7.45,4.59,3.84,4.4,753.299
1466.708330,12.96,7.39,6.37,3.73,4.4,753.299
1466.750000,12.15,7.22,4.52,3.55,2,753.596
1466.791670,13,6.41,4.77,4.02,4.4,754.29
1466.833330,11.51,6.36,1.93,3.46,4.4,754.29
1466.875000,10.16,6.02,4.01,2.6,7.5,754.389
1466.916670,9.55,5.86,1.97,3.04,7.5,754.092
1466.958330,10.06,5.9,1.12,3.37,7.5,754.092
1467.000000,9.55,5.82,2.84,2.79,10,754.389
1467.041670,9.22,5.41,1.67,3.23,7.5,754.191
1467.083330,9.56,5.13,3.84,2.72,7.5,754.191
1467.125000,9.66,4.18,3.9,2.59,0,754.588
1467.166670,8.71,4.45,2.57,2.93,0,754.489
1467.208330,9.22,4.27,3.48,2.72,0,754.489
1467.250000,5,4.17,1.22,4.36,0,754.885
1467.291670,5.37,3.81,0.99,4.87,0,754.984
1467.333330,3.35,3.37,1.7,1.36,0,754.984
1467.375000,3.08,2.96,1.41,4.79,0,755.877
1467.416670,4.17,3.54,0.65,5.71,0,756.174
1467.458330,4.95,4.03,2.87,5.12,0,756.174
1467.500000,6.84,5.17,3.65,5.45,0,755.877
1467.541670,7.24,5.31,3.56,5.65,0,755.579
1467.583330,7.43,5.43,3.24,5.61,0,755.579
1467.625000,6.82,5.11,3.43,5.69,0,755.877
1467.666670,5.91,4.77,2.71,5.82,0,755.877
1467.708330,4.97,4.02,2.24,5.71,0,755.877
1467.750000,3.89,3.55,1.9,5.44,0,756.571
1467.791670,2.92,3.1,1.7,5.73,0,756.77
1467.833330,2.45,2.58,1.53,5.76,0,756.77
1467.875000,2.45,2.56,1.65,6.19,0,757.365
1467.916670,1.33,1.42,1.87,5.79,0,757.761
1467.958330,1.37,1.33,2.04,5.9,0,757.761
1468.000000,1.41,1.57,1.48,6.24,0,757.86
1468.041670,1.55,1.85,2.17,6.23,0,757.96
1468.083330,0.5,0.92,1.7,6.12,0,757.96
1468.125000,0.77,0.8,1.23,0.28,0,758.257
1468.166670,0.26,0.32,1.85,0.04,0,758.059
1468.208330,-1.15,-0.86,0.84,1.91,0,758.059
1468.250000,-0.8,-1,1.64,1.24,0,757.96
1468.291670,-0.9,-0.61,0.3,2.79,0,758.059
1468.333330,-0.63,-0.85,0.68,3.14,0,758.059
1468.375000,-0.46,-0.45,0.94,2.39,2,757.563
1468.416670,0.41,0.2,1.45,0.05,0,757.96
1468.458330,1.66,1.51,0.73,5.4,0,757.96
1468.500000,2.66,2.52,1.04,1.13,0,757.265
1468.541670,4.01,3.8,0.45,3.01,0,756.77
1468.583330,5.16,3.95,1.75,4.21,0,756.77
1468.625000,5.76,3.36,1.05,2.65,0,756.472
1468.666670,4.85,3.91,1.36,0.37,0,756.472
1468.708330,2.88,2.87,1.34,0.14,0,756.472
1468.750000,2.18,2.07,1.49,0.96,0,756.075
1468.791670,2.69,2.72,1.25,0.68,0,756.67
1468.833330,2.29,2.41,2.98,1.36,0,756.67
1468.875000,2.02,2.13,2.44,1.4,0,756.968
1468.916670,1.78,1.77,1.18,1.33,0,756.869
1468.958330,1.71,1.76,0.77,5.71,0,756.869
1469.000000,1.37,1.38,1.22,0.58,10,756.869
1469.041670,1.07,1.11,1.6,0.33,10,757.067
1469.083330,1.04,1.02,0.74,6.27,10,757.067
1469.125000,0.9,0.94,1.05,5.87,10,757.166
1469.166670,1.04,0.98,1.29,5.78,10,756.77
1469.208330,0.94,1,0.6,0.26,10,756.77
1469.250000,1.01,1,0.65,5.9,10,756.67
1469.291670,0.97,1.04,0.04,6.27,10,756.869
1469.333330,1.11,1.12,0.5,5.55,10,756.869
1469.375000,1.28,1.32,1.13,0.01,10,757.365
1469.416670,1.55,1.55,1.27,5.89,10,757.563
1469.458330,1.52,1.65,2.97,6.27,10,757.563
1469.500000,1.75,1.73,2.32,5.88,10,756.968
1469.541670,1.82,1.96,1.61,5.06,10,756.968
1469.583330,2.05,2.05,2.09,6.2,10,756.968
1469.625000,1.98,2.04,2.2,6.08,10,757.166
1469.666670,1.82,1.82,1.37,0.16,10,757.265
1469.708330,1.55,1.6,1.91,0.42,10,757.265
1469.750000,1.35,1.41,1.35,5.58,10,756.968
1469.791670,1.18,1.22,2.1,5.95,10,756.77
1469.833330,1.25,1.2,1.85,6.25,10,756.77
1469.875000,1.21,1.26,0.31,5.5,10,756.571
1469.916670,1.21,1.22,0.87,5.02,10,756.571
1469.958330,1.08,1.13,0.27,5.31,10,756.571
1470.000000,1.21,1.17,0.47,3.29,10,756.174
1470.041670,1.18,1.21,1.47,3.48,10,756.075
1470.083330,1.45,1.42,1.22,3.08,10,756.075
1470.125000,1.62,1.68,0.98,3.06,10,756.174
1470.166670,1.48,1.53,1.62,3.12,10,755.778
1470.208330,1.42,1.45,1.86,3.24,10,755.778
1470.250000,1.35,1.36,2.43,3.07,10,755.183
1470.291670,1.35,1.4,1.9,2.98,10,755.183
1470.333330,1.48,1.46,1.66,3.13,10,755.183
1470.375000,1.62,1.62,1.85,2.83,10,755.282
1470.416670,1.93,1.92,1.78,2.75,10,755.282
1470.458330,2.1,2.16,1.06,3.52,10,755.282
1470.500000,2.26,2.28,0.91,3.26,10,754.092
1470.541670,2.39,2.4,0.72,4.37,10,753.299
1470.583330,2.56,2.51,0.38,4.57,10,753.299
1470.625000,2.66,2.62,0.82,4.51,10,752.902
1470.666670,2.46,2.42,1.47,5.32,10,752.803
1470.708330,2.19,2.17,0.76,5.36,10,752.803
1470.750000,2.19,2.15,0.18,3.38,10,752.307
1470.791670,2.12,2.16,0,2.18,10,752.208
1470.833330,2.02,1.99,0.98,5.71,10,752.208
1470.875000,1.85,1.92,1.09,5.66,10,751.91
1470.916670,1.78,1.82,0.41,5,10,751.91
1470.958330,1.68,1.72,0.74,0.25,10,751.91
1471.000000,1.58,1.62,0.02,2.84,10,751.514
1471.041670,1.55,1.59,0,0,10,751.414
1471.083330,1.48,1.5,0.62,1.29,10,751.414
1471.125000,1.32,1.4,0.58,5.14,10,751.018
1471.166670,1.28,1.32,0.36,0.79,10,750.72
1471.208330,1.25,1.28,0,5.7,10,750.72
1471.250000,1.01,1.08,0.93,4.69,10,750.125
1471.291670,0.98,0.99,0.6,6.16,10,750.125
1471.333330,1.12,1.08,0.75,1.09,10,750.125
1471.375000,1.01,1.01,1,4.57,10,750.423
1471.416670,1.49,1.45,0.81,5.85,10,750.323
1471.458330,1.86,1.81,1.33,5.14,10,750.323
1471.500000,2.26,2.26,2.02,5.39,10,749.629
1471.541670,2.83,2.72,1.28,5.95,10,749.332
1471.583330,3,2.92,1.36,6.09,10,749.332
1471.625000,3.17,2.99,0.9,4.84,10,749.133
1471.666670,2.9,3.1,1.22,5.01,10,749.233
1471.708330,2.12,2.25,1.27,5.13,10,749.233
1471.750000,2.12,2.15,1.57,5.52,10,749.629
1471.791670,1.58,1.6,1.31,5.28,10,749.728
1471.833330,1.92,1.91,1.05,5.53,10,749.728
1471.875000,1.92,1.97,0.87,5.68,10,750.323
1471.916670,1.92,1.92,1.43,5.83,10,750.72
1471.958330,1.82,1.8,0.96,5.98,10,750.72
1472.000000,1.72,1.71,1.12,5.33,10,750.819
1472.041670,1.58,1.66,1.31,5.62,10,751.018
1472.083330,1.58,1.57,0.69,6.06,10,751.018
1472.125000,1.45,1.42,1.28,5.39,10,751.414
1472.166670,1.25,1.32,0.79,5.01,10,751.414
1472.208330,1.35,1.3,0.85,5.75,10,751.414
1472.250000,1.28,1.33,1.89,6.1,10,751.712
1472.291670,1.28,1.31,0.95,1.35,10,751.91
1472.333330,1.22,1.18,0.59,5.09,10,751.91
1472.375000,1.9,1.9,0.36,4.65,10,752.902
1472.416670,2.33,2.25,1.34,5.6,10,753.299
1472.458330,2.83,2.48,1.39,5.64,10,753.299
1472.500000,3.27,2.49,2.04,5.88,10,753.001
1472.541670,3.68,2.36,1.25,0.17,10,752.902
1472.583330,4.08,2.41,1.44,5.65,10,752.902
1472.625000,4.31,2.3,0.86,6.01,10,753.199
1472.666670,4.15,2.8,0.98,0.89,10,753.199
1472.708330,3.97,3.15,0.08,0.99,10,753.199
1472.750000,3.81,3.23,0,0,10,753.497
1472.791670,3.57,3.43,0.82,4.92,10,753.794
1472.833330,3.47,3.14,1.61,0.21,10,753.794
1472.875000,3,3.08,1.27,5.8,10,754.389
1472.916670,2.66,2.76,1.61,5.81,10,754.489
1472.958330,2.53,2.58,2.24,5.44,10,754.489
1473.000000,2.29,2.31,1.61,5.42,10,754.984
1473.041670,2.22,2.26,1.43,4.97,10,755.381
1473.083330,2.02,2.15,1.04,5.1,10,755.381
1473.125000,2.02,2.05,0.72,4.76,10,755.778
1473.166670,1.92,1.95,0.47,5.07,10,755.877
1473.208330,1.82,1.83,0.28,3.01,10,755.877
1473.250000,1.95,1.95,1.02,2.71,10,756.472
1473.291670,1.88,1.88,0.78,2.56,10,756.67
1473.333330,2.08,2.1,1.48,2.62,10,756.67
1473.375000,2.76,2.66,2.08,2.76,10,757.563
1473.416670,3.13,3.14,2.45,2.92,10,757.96
1473.458330,3.88,3.93,1.11,3.03,10,757.96
1473.500000,4.08,4.25,1.16,3.17,10,757.86
1473.541670,4.42,4.43,1.27,3.54,10,757.86
1473.583330,4.72,4.3,1.13,3.22,10,757.86
1473.625000,4.85,4.41,1.8,3.06,10,757.761
1473.666670,4.61,4.32,1.06,3.35,10,758.257
1473.708330,4.04,4.13,1.18,2.34,10,758.257
1473.750000,3.63,3.7,1.2,2.37,10,758.753
1473.791670,2.45,2.59,0.76,2.42,10,758.951
1473.833330,0.9,1.56,0.94,2.26,10,758.951
1473.875000,0.4,0.4,1.54,1.07,10,759.447
1473.916670,0.6,0.47,1.87,1.23,10,759.645
1473.958330,0.88,0.71,1.74,1.18,10,759.645
1474.000000,1.08,1.08,1.75,1.26,10,759.546
1474.041670,0.88,0.92,0.93,1.21,10,760.042
1474.083330,1.42,1.46,0.78,1.71,10,760.042
1474.125000,1.32,1.48,0.45,1.52,10,760.637
1474.166670,1.56,1.65,0.77,1.15,10,760.835
1474.208330,1.62,1.58,1.27,0.88,10,760.835
1474.250000,1.69,1.74,1.4,1.4,10,761.331
1474.291670,2.1,2.08,0.42,3.03,10,761.431
1474.333330,1.82,1.7,1.06,1.43,10,761.431
1474.375000,2.67,2.71,1.18,1.46,10,761.827
1474.416670,3.45,3.33,1.93,1.09,10,762.125
1474.458330,3.91,3.92,1.14,0.94,10,762.125
1474.500000,4.18,3.8,1.88,0.01,10,761.53
1474.541670,3.95,3.92,1.67,5.61,10,761.034
1474.583330,3.81,3.93,2.35,5.77,10,761.034
1474.625000,3.87,3.93,2.77,5.72,10,761.133
1474.666670,3.77,3.82,2.28,5.81,10,761.034
1474.708330,3.3,3.41,1.81,5.69,10,761.034
1474.750000,2.97,3.04,1.04,5.06,10,760.935
1474.791670,2.83,2.87,1.35,4.96,10,760.935
1474.833330,2.76,2.73,0.97,5.65,10,760.935
1474.875000,3.1,1.8,2.02,1.04,10,760.835
1474.916670,2.7,1.85,1.14,0.88,10,760.637
1474.958330,2.83,1.58,2.47,0.26,10,760.637
1475.000000,2.39,1.44,2.05,0.34,10,760.24
1475.041670,2.22,1.56,1.46,0.5,10,760.141
1475.083330,2.32,1.31,2.59,0.21,10,760.141
1475.125000,2.02,1.65,0.36,5.72,10,759.943
1475.166670,2.12,1.62,0.48,4.85,10,759.447
1475.208330,1.82,1.78,1.18,5.59,10,759.447
1475.250000,1.68,1.71,1.29,5.81,10,759.15
1475.291670,1.51,1.6,1.52,5.66,10,759.348
1475.333330,1.55,1.51,1.41,5.48,10,759.348
1475.375000,1.65,1.67,2.3,5.36,10,759.943
1475.416670,2.06,1.67,2.12,5.59,10,760.141
1475.458330,2.26,1.98,2.25,5.52,10,760.141
1475.500000,2.46,2.44,2.89,5.53,4.4,759.15
1475.541670,3,2.29,3.19,5.74,4.4,758.555
1475.583330,3.27,2.44,2.91,5.55,4.4,758.555
1475.625000,3.41,2.51,2.53,5.45,0,758.654
1475.666670,3.1,2.48,2.37,5.23,0,758.753
1475.708330,2.73,2.62,0.98,5.04,0,758.753
1475.750000,2.53,2.45,1.31,5.17,0,758.356
1475.791670,2.36,2.45,1.33,5.23,0,757.86
1475.833330,2.29,2.35,1.39,6.03,0,757.86
1475.875000,2.12,2.18,1.46,5.8,0,757.761
1475.916670,2.02,2.07,1.31,5.26,0,757.96
1475.958330,1.92,1.98,1.11,5.07,0,757.96
1476.000000,1.88,1.92,1.1,5.29,0,757.662
1476.041670,1.85,1.89,0.59,5.85,0,757.563
1476.083330,1.68,1.7,0.47,5.36,0,757.563
1476.125000,1.55,1.57,0.62,4.21,0,757.662
1476.166670,1.65,1.63,0.72,4.92,4.4,757.365
1476.208330,1.42,1.49,0.48,1.45,4.4,757.365
1476.250000,1.15,1.14,1.1,1.9,0,756.77
1476.291670,1.01,1.05,0.21,3.59,0,756.472
1476.333330,1.12,1.13,0.97,0.37,0,756.472
1476.375000,2.23,2.12,2.23,1.53,0,756.472
1476.416670,3.18,2.44,1.57,1.24,0,756.571
1476.458330,2.76,2.79,1.36,3.2,0,756.571
1476.500000,3.54,2.89,1.27,4.08,0,755.084
1476.541670,4.42,1.85,0.22,5.84,0,754.29
1476.583330,4.38,1.63,1.03,0.08,0,754.29
1476.625000,4.62,1.35,0.63,0.16,10,753.695
1476.666670,4.38,1.94,1.61,4.61,10,753.695
1476.708330,3.94,3,1.03,1.99,10,753.695
1476.750000,3,3.08,0.55,4,7.5,751.811
1476.791670,2.02,2.02,1.24,5.74,10,750.621
1476.833330,2.63,2.64,2.76,5.83,10,750.621
1476.875000,2.32,2.4,2.25,5.28,10,749.431
1476.916670,2.02,2.16,2.03,4.86,10,748.638
1476.958330,1.78,1.77,2.25,4.99,10,748.638
1477.000000,1.48,1.51,1.86,5.15,10,747.051
1477.041670,1.48,1.48,1.58,5.07,10,746.357
1477.083330,1.55,1.57,2.42,5.12,10,746.357
1477.125000,1.55,1.63,1.92,5.04,10,746.357
1477.166670,1.31,1.34,0.62,3.38,10,746.059
1477.208330,1.15,1.31,2.11,1.25,10,746.059
1477.250000,1.76,1.51,2.14,3.53,10,746.753
1477.291670,1.28,1.38,0.65,5.33,10,746.555
1477.333330,0.3,0.34,1.46,3.36,10,746.555
1477.375000,1.56,1.68,1.12,3.13,10,748.241
1477.416670,5.72,4.83,2.53,2.67,10,748.737
1477.458330,7.7,5.53,2.56,4.85,10,748.737
1477.500000,9.15,6.23,5.97,4.43,0,749.53
1477.541670,10.42,6.5,3.87,4.9,0,750.423
1477.583330,10.68,5.5,1.86,0.09,0,750.423
1477.625000,10.91,3.13,2.69,5.91,0,751.514
1477.666670,9.96,5.47,0.77,1.31,0,752.208
1477.708330,6.75,3.1,1.54,1.9,0,752.208
1477.750000,5.81,2.45,1.16,2.89,0,752.803
1477.791670,3.79,2.8,1.59,2.47,0,753.001
1477.833330,4.2,2.51,2.32,2.54,0,753.001
1477.875000,3.7,2.22,1.83,2.31,0,753.993
1477.916670,3.71,2.22,3.29,2.58,0,754.588
1477.958330,1.31,1.2,1.26,0.87,0,754.588
1478.000000,1.41,1.58,1.43,1.09,0,754.687
1478.041670,0.6,0.7,0.76,1.31,0,754.092
1478.083330,-0.33,-0.06,1.22,5.52,0,754.092
1478.125000,-0.71,-0.73,2.67,5.45,0,753.596
1478.166670,-0.93,-0.89,3.61,5.11,0,753.299
1478.208330,-0.77,-0.84,1.6,4.52,0,753.299
1478.250000,-0.6,-0.58,2.65,5.18,0,752.208
1478.291670,-0.67,-0.56,1.94,4.97,0,751.811
1478.333330,-0.43,-0.43,1.89,5.14,0,751.811
1478.375000,-0.22,-0.16,1.67,5.89,0,751.712
1478.416670,-0.02,-0.1,2.03,5.59,4.4,751.315
1478.458330,0.55,0.52,2.21,5.62,4.4,751.315
1478.500000,0.85,0.85,2.76,5.37,10,749.53
1478.541670,0.95,0.98,2.49,5.38,10,749.233
1478.583330,1.05,1.07,2.48,5.34,10,749.233
1478.625000,1.08,1.15,2.21,5.26,10,747.943
1478.666670,1.05,1.01,1.13,5.34,10,747.844
1478.708330,0.95,1,2.56,5.38,10,747.844
1478.750000,1.15,1.13,2.27,5.13,10,746.952
1478.791670,1.18,1.22,2.32,5.04,10,746.555
1478.833330,1.46,1.43,1.51,5.17,10,746.555
1478.875000,1.66,1.64,0.51,6.02,10,745.96
1478.916670,1.56,1.63,0.8,2.58,10,744.77
1478.958330,1.52,1.58,1.35,5.33,10,744.77
1479.000000,1.66,1.66,4.48,5.43,10,743.481
1479.041670,1.92,1.86,1.37,4.58,10,743.877
1479.083330,1.52,1.64,2.53,2.63,10,743.877
1479.125000,2.7,2.61,3.19,2.64,10,743.877
1479.166670,3.99,3.65,3.34,2.74,7.5,744.274
1479.208330,8.68,7.68,3.56,3.54,7.5,744.274
1479.250000,5.23,5.13,6.16,2.67,10,745.662
1479.291670,9.08,4.59,6.64,4.41,10,746.555
1479.333330,7.56,4.37,2.32,3.48,10,746.555
1479.375000,7.72,4.34,2.86,2.52,0,747.844
1479.416670,10.97,2.71,6.24,3.97,0,748.538
1479.458330,10.89,3.37,3.29,3.29,0,748.538
1479.500000,11.22,3.43,4.69,3.45,0,748.538
1479.541670,12.17,4.47,5.22,3.73,0,748.538
1479.583330,14.39,4.12,3.9,3.61,0,748.538
1479.625000,14.38,4.95,4.94,3.94,7.5,748.935
1479.666670,11.97,4.23,5.62,3.97,10,749.927
1479.708330,11.16,3.7,8.1,4.22,10,749.927
1479.750000,10.12,3.8,4.98,4.15,7.5,751.811
1479.791670,9.88,4.22,7.4,4.15,10,752.307
1479.833330,8.98,4,7.07,4.29,10,752.307
1479.875000,9.29,4.09,6.35,3.92,2,753.1
1479.916670,6.86,4.31,3.47,2.39,10,753.794
1479.958330,5.54,4.11,1.1,2,10,753.794
1480.000000,5.88,4.05,3.12,3.32,4.4,754.489
1480.041670,6.5,4.38,2.38,3.29,0,754.588
1480.083330,6.33,4.17,3,3.04,0,754.588
1480.125000,6.8,3.33,3.08,3.05,10,754.489
1480.166670,7.61,2.68,1.71,3.24,7.5,754.687
1480.208330,8.56,3.22,1.75,3.74,7.5,754.687
1480.250000,7.81,3.56,0.63,2.16,10,754.885
1480.291670,8.05,3.9,3.46,4.42,10,754.885
1480.333330,6.8,3.65,2.8,3.7,10,754.885
1480.375000,6.36,3.59,1.77,3.5,10,755.778
1480.416670,8.96,4.07,1.89,3.45,4.4,756.274
1480.458330,10.45,4.66,3.49,3.9,4.4,756.274
1480.500000,11.45,4.86,4.2,4.05,7.5,755.778
1480.541670,11.57,5.4,5.69,4.22,7.5,755.579
1480.583330,12.22,5.18,4.6,4.15,7.5,755.579
1480.625000,12.28,4.91,4.34,4.17,4.4,755.679
1480.666670,10.96,4.67,2.99,4.04,0,755.976
1480.708330,8.46,4.4,0.76,3.61,0,755.976
1480.750000,6.03,3.78,1.14,2.77,2,756.373
1480.791670,4.76,3.71,2.35,2.28,10,756.472
1480.833330,5.54,3.47,1.39,2.86,10,756.472
1480.875000,3.72,2.98,1.71,2.95,10,756.77
1480.916670,3.63,2.91,1.94,2.68,2,757.166
1480.958330,2.48,2.66,1.6,2.15,2,757.166
1481.000000,3.13,2.81,1.58,3.04,0,757.662
1481.041670,2.89,2.52,1.8,3.06,0,757.761
1481.083330,2.52,2.4,1.52,2.23,0,757.761
1481.125000,1.98,1.98,1.19,2.08,0,758.158
1481.166670,0.4,0.52,1.27,1.02,0,757.96
1481.208330,0.12,-0.22,0.84,1.47,0,757.96
1481.250000,-0.07,-0.11,1.05,1.08,0,758.257
1481.291670,-0.23,-0.12,1.22,1.17,0.222,758.455
1481.333330,-0.09,-0.12,1.12,0.91,0.222,758.455
1481.375000,1.15,0.91,1.01,0.9,0.666,758.951
1481.416670,2.57,2.46,0.92,0.8,0.888,759.249
1481.458330,4.18,3.32,1.05,5.32,0.888,759.249
1481.500000,5.36,3.73,1.79,5.71,1.333,758.753
1481.541670,7.07,3.31,2.42,5.66,1.555,758.257
1481.583330,8.05,2.58,3.88,5.85,1.555,758.257
1481.625000,7.6,2.7,3.92,6.16,2,757.86
1481.666670,6.72,2.13,4.07,6.13,0,757.96
1481.708330,4.12,2.68,2.61,6.19,0,757.96
1481.750000,2.85,2.11,2.73,5.98,0,758.654
1481.791670,1.33,1.43,2.3,0.11,0,758.455
1481.833330,-0.55,-0.46,1.87,5.11,0,758.455
1481.875000,-0.24,-0.22,3.68,5.77,0,758.455
1481.916670,-0.21,-0.17,3.65,5.83,0,758.654
1481.958330,-0.34,-0.35,3.59,5.77,0,758.654
1482.000000,-0.64,-0.58,3.11,5.73,0,758.951
1482.041670,-0.84,-0.81,3.2,6.03,4.4,759.15
1482.083330,-1.04,-1.12,2.62,5.88,4.4,759.15
1482.125000,-1.14,-1.2,2.7,6.22,4.4,759.546
1482.166670,-1.21,-1.21,2.48,0,4.4,759.645
1482.208330,-1.17,-1.08,0.87,0.78,4.4,759.645
1482.250000,-0.8,-0.87,2.36,5.6,4.4,759.348
1482.291670,-1.21,-1.16,3.75,5.88,4.4,759.645
1482.333330,-1.11,-1.22,1.98,6.08,4.4,759.645
1482.375000,-1.24,-1.21,1.97,5.99,2,759.645
1482.416670,-1.03,-1.15,1.36,5.07,0,759.645
1482.458330,-1.07,-1.03,2.2,6.04,0,759.645
1482.500000,-0.7,-0.82,2.62,6.1,0,759.05
1482.541670,-0.66,-0.72,1.85,6.15,0,758.555
1482.583330,-0.8,-0.72,1.1,0.62,0,758.555
1482.625000,-0.63,-0.53,0.75,0.12,0,758.356
1482.666670,-0.73,-0.57,1.49,0.18,0,758.257
1482.708330,-0.8,-0.72,0.79,2.5,0,758.257
1482.750000,-0.9,-0.85,0.64,0.64,0,757.96
1482.791670,-0.7,-0.71,1.93,5.99,0,757.86
1482.833330,-0.8,-0.73,1.26,0.54,0,757.86
1482.875000,-0.66,-0.56,1.59,0.36,0,757.662
1482.916670,-0.5,-0.51,0.88,0.71,0,757.662
1482.958330,-0.43,-0.47,0.61,4.98,0,757.662
1483.000000,-0.5,-0.56,0.83,4.62,0,757.761
1483.041670,-0.56,-0.55,0.3,4.37,0,757.662
1483.083330,-0.5,-0.48,0.59,2.88,0,757.662
1483.125000,-0.5,-0.53,0.69,4.29,0,757.96
1483.166670,-0.5,-0.48,0.21,2.49,2,757.86
1483.208330,-0.43,-0.4,0.47,3.05,2,757.86
1483.250000,-0.36,-0.37,0.38,2.55,0,757.96
1483.291670,-0.36,-0.34,0.88,2.34,0,757.96
1483.333330,-0.32,-0.31,0.89,1.58,0,757.96
1483.375000,-0.26,-0.25,1.36,1.86,2,758.257
1483.416670,0,0.01,0.59,1.26,10,758.555
1483.458330,0.21,0.21,0.37,0.49,10,758.555
1483.500000,0.58,0.7,0.56,1.53,10,758.654
1483.541670,1.05,0.93,0.69,1.2,10,758.753
1483.583330,1.29,1.23,1.04,2.21,10,758.753
1483.625000,1.59,1.55,0.75,2.88,10,758.852
1483.666670,1.62,1.69,1.1,2.18,10,758.852
1483.708330,1.79,1.66,0.43,4.25,10,758.852
1483.750000,1.35,1.4,1.53,0.05,10,759.645
1483.791670,0.98,0.98,0.79,0.8,10,759.546
1483.833330,1.29,1.33,0.94,1.86,10,759.546
1483.875000,1.36,1.21,1.66,5.29,10,760.141
1483.916670,0.78,0.97,1.95,5.65,10,760.34
1483.958330,0.51,0.52,1.1,6.06,10,760.34
1484.000000,0.78,0.81,1.61,0.75,10,760.736
1484.041670,0.85,0.82,0.89,1.31,10,761.034
1484.083330,0.61,0.65,0.17,1.28,10,761.034
1484.125000,-0.22,-0.04,0.5,2.4,10,761.431
1484.166670,0.17,0.11,0.44,1.05,10,761.133
1484.208330,0.11,0.11,0.67,0.85,10,761.133
1484.250000,0.28,0.29,0.83,1.1,10,762.323
1484.291670,0.48,0.5,1.69,1.78,10,761.926
1484.333330,0.55,0.56,2.47,2,10,761.926
1484.375000,1.02,0.84,0.13,2.59,10,761.53
1484.416670,1.32,1.2,0.65,6.15,10,761.728
1484.458330,1.76,1.46,0.93,0.55,10,761.728
1484.500000,1.96,1.56,0.8,1.89,0,761.034
